"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
"QARS",8.38339862072727,10.8050828646154,4.78141430922093,6.72279629134319e-05,0.000363189449476773,1.35013032201971,"QARS"
"SEPHS1",8.15674994448484,9.54851779384615,4.77924802236669,6.76047483677379e-05,0.000364611155482472,1.34462047760545,"SEPHS1"
"GNAI3",9.3491176211515,6.64150417269231,4.77752838595631,6.79053537181198e-05,0.000365617919599742,1.34024670995298,"GNAI3"
"MYO1D",8.35659285654544,5.93795842884615,4.7750027023914,6.83492927398559e-05,0.000367391759467668,1.33382289190244,"MYO1D"
"ACADM",-1.11090067709091,15.0033969023077,-4.77098243606539,6.90619423983342e-05,0.000370601627351596,1.32359793323496,"ACADM"
"MRE11",8.63675853387879,10.1290725134615,4.76459089098766,7.02102978457677e-05,0.000376134967924989,1.30734244109817,"MRE11"
"ARIH1",9.58798972854544,6.83706718115385,4.75872012878498,7.1281938422021e-05,0.000381239567327109,1.29241197393446,"ARIH1"
"DPY30",9.57477044375758,9.40288952615385,4.75073694111792,7.27655242362866e-05,0.000388526734233351,1.27211006167697,"DPY30"
"SRSF4",8.62512700521211,10.0610911961538,4.74992723362119,7.29177167538628e-05,0.000388692613061704,1.27005096509879,"SRSF4"
"SAE1",1.58331435812121,13.9225322757692,4.74750832494702,7.33742766489729e-05,0.000390477701105397,1.26389971364539,"SAE1"
"RANGAP1",9.13980393248484,10.7541224253846,4.74652603784916,7.35604963022193e-05,0.000390820583830831,1.26140179891679,"RANGAP1"
"EFTUD2",8.85663599278788,10.4395890526923,4.72765151501628,7.72320719125659e-05,0.000408299371939743,1.21340797149935,"EFTUD2"
"CST3",-1.60482770030303,16.3894396688462,-4.72549701527232,7.76626818073227e-05,0.000409513755637251,1.20792996247756,"CST3"
"COPS3",8.65554001951515,10.2015278223077,4.72522605398476,7.77170075360193e-05,0.000409513755637251,1.20724102541737,"COPS3"
"PEA15",-1.59383585157578,14.5186773973077,-4.71879592659891,7.9017427986881e-05,0.000415003152880362,1.19089242303397,"PEA15"
"HDDC3",9.24752783351515,9.08105365346154,4.71723516657968,7.93363469200313e-05,0.000415997283115001,1.18692431444781,"HDDC3"
"TPM1",-1.64580261218182,15.5778508211538,-4.71163858666906,8.04905627398407e-05,0.000421360874114435,1.17269586506453,"TPM1"
"APMAP",-1.01565377563638,15.6039725823077,-4.70835270198057,8.11760489657673e-05,0.000424257233112618,1.16434231109816,"APMAP"
"P18135",-9.98245482151516,10.4987726773077,-4.70281679934569,8.23441691005441e-05,0.000429662501859587,1.15026916575538,"P18135"
"LIG1",9.26031150945454,7.72622876384615,4.69124013395282,8.48416190676058e-05,0.000441975252577836,1.12084165685555,"LIG1"
"NOP56",8.39765035721211,9.90261803846154,4.68498718563141,8.62219709910958e-05,0.000447403241952588,1.10494816531925,"NOP56"
"HSPA2",9.42296751866667,12.0727945646154,4.68455533766471,8.63181280830947e-05,0.000447403241952588,1.10385054636321,"HSPA2"
"UBE3A",9.35046693654544,9.21876778115385,4.68400303717529,8.64412620787176e-05,0.000447403241952588,1.1024467823735,"UBE3A"
"PGP",9.34748714157575,9.17124506230769,4.67312700761106,8.89021844407194e-05,0.000459399532802365,1.07480508167936,"PGP"
"DDX39A",8.98823414927273,10.6280469742308,4.66797073342727,9.00932760275504e-05,0.000464223766413495,1.0617013387101,"DDX39A"
"FERMT2",-8.73015603870303,10.0343693497692,-4.66783395675407,9.01250877144304e-05,0.000464223766413495,1.06135375490465,"FERMT2"
"LUM",-3.04280447818183,16.8280339961538,-4.66567291346858,9.06292001675786e-05,0.00046607228099,1.05586206822633,"LUM"
"TBC1D13",8.81968361751515,6.35870671192308,4.66011385925266,9.19389782192245e-05,0.000472051489768786,1.04173586445914,"TBC1D13"
"TXNDC5",-1.59882705454547,15.3574570707692,-4.65894152576946,9.22176027959816e-05,0.000472397171976358,1.03875693613481,"TXNDC5"
"TIMM8A",8.69982598648483,10.297103745,4.65859246884019,9.23007250947885e-05,0.000472397171976358,1.03786998117268,"TIMM8A"
"ABHD14B",-1.05789812648485,15.5205980496154,-4.65758492514095,9.25410761535892e-05,0.000472873110472719,1.03530982776119,"ABHD14B"
"TSTD1",9.20198212921212,7.75494492923077,4.65408087389556,9.33818591583643e-05,0.000476410788615566,1.02640630630752,"TSTD1"
"MGLL",-10.8509383369091,7.13630553807692,-4.6516947117269,9.39587791452607e-05,0.000478593209963717,1.02034345173822,"MGLL"
"RFC3",9.0767326950909,7.64072329576923,4.64864674048145,9.47008989105174e-05,0.000481608850402299,1.0125992828294,"RFC3"
"TFG",8.98708542442424,7.55539929653846,4.64010728615627,9.68114597717564e-05,0.000491563250644883,0.990904003465862,"TFG"
"PRKRA",8.72761127078787,8.68788667307692,4.62154420828761,0.000101563108489423,0.000514875221394245,0.943750417087895,"PRKRA"
"SERPINB5",8.84499450115149,10.5104575611538,4.62087861328313,0.000101737747418359,0.000514947052784724,0.942059886965249,"SERPINB5"
"ETFDH",8.43698396721211,10.0087861057692,4.620115949829,0.00010193822436989,0.000515116375349592,0.940122832475411,"ETFDH"
"NUP43",9.371432646,7.91837412730769,4.61953103504219,0.000102092245161216,0.000515116375349592,0.938637246613381,"NUP43"
"PGM5",-10.3160890633333,6.86871703576923,-4.61652775165161,0.000102886747368414,0.000518310160604775,0.931009584557784,"PGM5"
"ATG7",8.7225482920606,8.69586275653846,4.61563156671886,0.000103125023662812,0.000518696239708408,0.928733534524183,"ATG7"
"CDC73",8.87557685266666,6.41230715730769,4.61053967003278,0.000104489360402682,0.000523916183644072,0.915802099616527,"CDC73"
"SUN3",-10.1335896658788,6.74038092423077,-4.59811258128474,0.00010789535255379,0.000540150056700642,0.884245840502641,"SUN3"
"VPS25",8.7414379860606,7.41021913692308,4.59395446562259,0.000109059603724978,0.000545128143852733,0.873688293005886,"VPS25"
"HIST1H1D",-2.23775657212121,18.1478188184615,-4.57425310614224,0.000114748869332692,0.000572111058392732,0.823674701605814,"HIST1H1D"
"APOM",-9.89127332551515,11.5388865565385,-4.57403179455054,0.000114814434903372,0.000572111058392732,0.823112966083291,"APOM"
"TIA1",8.86467284066667,5.11423433115385,4.57064605188675,0.00011582217137665,0.000576209101280444,0.814519472690632,"TIA1"
"MTREX",8.62088119733333,4.97358530615385,4.57006509697322,0.000115995973645113,0.000576209101280444,0.813044971752324,"MTREX"
"CDKN1B",9.00779593133333,5.196805345,4.56817739953076,0.000116562510494082,0.000578128433037883,0.808253965295966,"CDKN1B"
"PTPN7",7.94888739666666,4.585896575,4.56362701299744,0.000117939564952387,0.000584055654216375,0.796705588179141,"PTPN7"
"TRMT6",8.53681657399999,4.925086485,4.56209430549577,0.000118407048082675,0.000585462308566372,0.792815931563221,"TRMT6"
"TTC37",8.39711264866666,4.84448806653846,4.5604450244474,0.000118912154567646,0.000585462308566372,0.788630543480513,"TTC37"
"AKT2",8.03936912199999,4.63809757038462,4.56022228623955,0.000118980534833042,0.000585462308566372,0.788065308097917,"AKT2"
"AHSA1",8.31643375430303,11.0261375369231,4.55942700300328,0.000119225006154262,0.000585462308566372,0.78604716047162,"AHSA1"
"CAGE1",8.40000409733332,4.84615621,4.55867961351497,0.000119455212216245,0.000585462308566372,0.784150573552145,"CAGE1"
"HEBP1",-1.16706848339396,14.7116605523077,-4.55785707537971,0.000119709078344797,0.000585462308566372,0.782063314459908,"HEBP1"
"SMARCE1",9.57129996563635,8.16566419269231,4.55698654727059,0.000119978343021841,0.000585462308566372,0.779854306763228,"SMARCE1"
"NELFCD",8.58077668799999,4.95044808923077,4.55697329665842,0.00011998244626462,0.000585462308566372,0.779820682924554,"NELFCD"
"AKR1C3",-1.83769066818182,15.0342968434615,-4.55684020155478,0.000120023668855242,0.000585462308566372,0.779482950375099,"AKR1C3"
"UBE4A",8.11201178799999,4.68000680076923,4.556761497179,0.000120048052052562,0.000585462308566372,0.779283236159309,"UBE4A"
"VAC14",8.04306490333333,4.64022975192308,4.55577592203313,0.000120353809786924,0.000586062785441941,0.776782337321732,"VAC14"
"EIF3J",8.21885271484847,9.84398146884615,4.55438205024767,0.000120787563018344,0.000587283772311918,0.773245452865977,"EIF3J"
"MYO1E",8.18778636133333,4.72372290076923,4.55369755734316,0.000121001138878377,0.000587432155311211,0.771508613357531,"MYO1E"
"DHX36",8.52358332666666,4.91745191923077,4.55182664629611,0.000121586828094721,0.000589383884223502,0.766761442566255,"DHX36"
"NUP98",8.73223738333334,5.03782925961538,4.55022794781487,0.000122089544162564,0.000590928125516845,0.762705087383656,"NUP98"
"SRP72",8.56351158466666,4.94048745269231,4.547159254074,0.00012306032946565,0.000594729815143479,0.754919232727151,"SRP72"
"NUBP1",8.07501626466666,4.65866322961538,4.54566022396498,0.000123537348668196,0.000596137371242468,0.751116054482847,"NUBP1"
"PPOX",7.90761267133333,4.56208423346154,4.54376645264216,0.000124142622917242,0.000598158674086232,0.746311517078368,"PPOX"
"ARMC1",9.27368748921212,9.31586987615385,4.54168529543059,0.000124811204451801,0.000599581030517854,0.741031753697035,"ARMC1"
"NUP133",8.5127761210303,7.24739915653846,4.54168435383855,0.000124811507755041,0.000599581030517854,0.74102936497985,"NUP133"
"VPS33B",8.87289980266665,5.11898065538462,4.53673058433507,0.000126417435235091,0.000606008460206881,0.728462715383612,"VPS33B"
"STARD10",9.72149569133333,5.60855520653846,4.53639440445858,0.000126527163707887,0.000606008460206881,0.727609937689578,"STARD10"
"STUB1",6.97121204139999,4.02185310080769,4.53347411935182,0.000127484349417184,0.000607491688306627,0.720202343048552,"STUB1"
"SH2D1A",8.55826543866666,4.93746083,4.53343025353338,0.000127498782359237,0.000607491688306627,0.720091075868254,"SH2D1A"
"SAFB2",8.70196702515151,10.4475459596154,4.5334019995964,0.000127508079469031,0.000607491688306627,0.720019408815195,"SAFB2"
"CDK1",8.78737743,6.420612595,4.53059188849096,0.000128436151488397,0.000610594977964838,0.712891643970112,"CDK1"
"SP100",8.75912112521211,7.49658311615385,4.52970223226755,0.000128731374200193,0.000611093165397069,0.71063512967536,"SP100"
"BPNT1",8.48856483030302,11.3067357769231,4.52179641144962,0.000131384776195648,0.000622767720549237,0.690584447750854,"BPNT1"
"USP15",8.05819721006059,8.11334423615385,4.5209419952227,0.000131674790375725,0.000623221832324044,0.688417652940203,"USP15"
"MYDGF",-1.3471770809697,15.1913356469231,-4.51540096673695,0.000133571153150161,0.00063033798596892,0.674366447268883,"MYDGF"
"GPNMB",9.74270232345452,12.9123723165385,4.51064499300359,0.000135220565849491,0.00063718472218945,0.662307155341916,"GPNMB"
"MRPS27",7.74813044490908,10.3342703657692,4.50953788267325,0.000135607429190631,0.000638070733537734,0.659500107952796,"MRPS27"
"DNAJA1",7.96979411369696,10.6515580661538,4.50535500625396,0.000137079071474877,0.000644050864367319,0.648895064648722,"DNAJA1"
"SEPTIN2",-1.2196094648485,14.3376768730769,-4.50084811507243,0.000138682554325582,0.00064971656425619,0.637469466405327,"SEPTIN2"
"MOB1B",8.84073082654545,10.6810085961538,4.50071008200942,0.000138731958700307,0.00064971656425619,0.637119548758045,"MOB1B"
"EEF1A2",10.3747058816364,7.59282650576923,4.50026228521356,0.00013889235371759,0.00064971656425619,0.635984377793101,"EEF1A2"
"UPF1",7.57092329193939,10.1370039834615,4.49382466152318,0.000141218786179702,0.000658822943320496,0.619665993591946,"UPF1"
"LRRFIP1",8.46294277357574,8.54235158384615,4.493177021112,0.00014145497287249,0.000658822943320496,0.618024437463276,"LRRFIP1"
"PAPSS1",9.07593756199999,5.23611782423077,4.49110977380066,0.000142211513471569,0.000661386589464152,0.612784782040019,"PAPSS1"
"ATP5PO",-2.31133510581819,14.3162813007692,-4.48806270859872,0.000143334000595208,0.000665642269044894,0.605062062768355,"ATP5PO"
"C1QC",-11.0182414692121,7.46518077384615,-4.48364486910152,0.000144977175600897,0.000672300226160806,0.593865973683241,"C1QC"
"UNC45A",7.78942097903029,10.3909059223077,4.48273343077698,0.000145318508319352,0.000672910668393653,0.591556246894416,"UNC45A"
"CHTOP",9.02985802096968,6.61006547,4.48141419965642,0.000145813979590466,0.000674232075656781,0.588213184433633,"CHTOP"
"SEC24C",8.56500389942423,5.80293032942308,4.47945032957383,0.000146554685227402,0.000676681992654291,0.583236707525269,"SEC24C"
"GPD1",-5.11133344575758,14.8907803403846,-4.47592295614704,0.000147894529945402,0.000681887279590222,0.574298786695758,"GPD1"
"PDS5B",8.61140647060605,7.41303888038462,4.46810214049516,0.000150908943675993,0.000694787374829642,0.554484130084036,"PDS5B"
"PTK2B",8.41350651783636,6.15879720434615,4.4665276224588,0.000151523188447276,0.000696615919380099,0.550495352767115,"PTK2B"
"CDV3",8.73032601284847,8.84869430769231,4.45961373881557,0.000154250055523996,0.000708137951611594,0.532981753838127,"CDV3"
"NAT10",8.28191016921211,7.11876537307692,4.45878303368049,0.00015458096552206,0.000708643311943274,0.530877662830108,"NAT10"
"NACA",8.42721259951514,10.2305168246154,4.45694490111063,0.000155315701070164,0.000710995841275543,0.526221994354577,"NACA"
"HINT2",8.68902599339393,10.5742995388462,4.44779068080174,0.000159026994793767,0.000726695623459143,0.50303871101365,"HINT2"
"CDK6",9.10003204303029,7.80056287,4.44737354569691,0.000159198199841626,0.000726695623459143,0.501982416753926,"CDK6"
"CBSL",9.47132402537576,6.87005791834615,4.42889155516756,0.00016697109151688,0.000760014514436407,0.455191116474778,"CBSL"
"GYG1",8.64506048915151,7.45601680576923,4.42773244407384,0.000167470992356977,0.000761210218801045,0.452257222602633,"GYG1"
"BCLAF1",7.81760259472727,10.5571079203846,4.42702146416822,0.000167778361254667,0.000761528658085185,0.450457658716098,"BCLAF1"
"CALML3",-1.73417946600001,17.3049550765385,-4.42467325834542,0.000168797531965468,0.00076507242948755,0.444514317264823,"CALML3"
"DDX46",8.0570147058788,10.8553189903846,4.42197138147697,0.000169977839723644,0.00076933552563212,0.437676232247036,"DDX46"
"CES1P1",-9.032138056,10.7543341915385,-4.41013970370592,0.000175244103872293,0.000792053984966461,0.407737000531577,"CES1P1"
"H6PD",8.22566990054545,8.39705569423077,4.40790909694915,0.000176255007478548,0.000795502558366611,0.402093557494115,"H6PD"
"ARL3",9.18422049878786,11.2388357138462,4.40330086297329,0.000178361881314301,0.000803881007215718,0.3904356788159,"ARL3"
"A2VCL2",9.45385022175756,10.4095176696154,4.39782341777595,0.000180898815372041,0.000814171526688471,0.376580591745586,"A2VCL2"
"BAZ1B",9.04779023727273,7.81114342576923,4.39617020150648,0.000181671557892479,0.000816504242684825,0.372399184118451,"BAZ1B"
"STAG2",9.09206484721211,7.89590437269231,4.39477444780661,0.00018232651719959,0.000818301809361518,0.368869099597552,"STAG2"
"IGHV3-23",-10.3946591481212,7.11164813615385,-4.38877260988611,0.000185169795207238,0.000829902057011212,0.353690901548018,"IGHV3-23"
"FBLN1",-1.89777506842425,15.2465453373077,-4.38801366623471,0.000185532464184229,0.000830367751139736,0.351771754013225,"FBLN1"
"MAP2K2",7.39785188424242,10.0647571907692,4.38004771741608,0.000189382018971529,0.000846416293704228,0.331630435650808,"MAP2K2"
"CHMP4A",8.81368363254544,7.66864740576923,4.36241186569775,0.000198189865671042,0.000884549762083968,0.287054363428822,"CHMP4A"
"PABPN1",8.96943287084848,11.0195477919231,4.35989143620866,0.000199481512709157,0.000889078019838452,0.280685479775953,"PABPN1"
"HDAC7",7.31058625964242,5.01573341211538,4.34665764395675,0.000206402212239329,0.000917374929468154,0.247252145213883,"HDAC7"
"NTMT1",7.97925614357575,10.844391785,4.34120857822967,0.000209320821239421,0.000929060187216186,0.233489403005216,"NTMT1"
"CDK5RAP3",8.36115015618181,8.60612714653846,4.33937239116551,0.00021031353573258,0.000932176983654487,0.228852208039087,"CDK5RAP3"
"PPAT",9.21937794975757,9.492351375,4.33769840364215,0.000211222640639432,0.000934915108706119,0.224624849598865,"PPAT"
"NCL",1.14482251575756,16.3821979492308,4.3330943411517,0.000213743220211442,0.000944768586306499,0.212999145724217,"NCL"
"SNRPC",8.42945026151515,8.66978075346154,4.33085889526755,0.000214977827709904,0.000948918637030376,0.207354981090822,"SNRPC"
"COPS5",8.38777257666667,7.90330493346154,4.33031147011707,0.000215281243381049,0.000948952623639817,0.205972870285176,"COPS5"
"PPP5C",7.74719190327271,10.6245640030769,4.31992788150203,0.000221117808744792,0.000973343001731192,0.179761083278113,"PPP5C"
"IGHV1-46",-10.8099052684849,7.49548349307692,-4.31718652919239,0.000222684800256917,0.000978897978115681,0.172842288962853,"IGHV1-46"
"STOML2",8.67759445424242,8.93984795192308,4.31430511931007,0.000224343758165096,0.000984841477362232,0.165570614922991,"STOML2"
"OXSR1",9.20286442969696,8.08748004692308,4.30717249925666,0.000228503394735018,0.00100173141216485,0.147573064093677,"OXSR1"
"SMU1",7.7232481152121,10.5183019619231,4.30560976241177,0.000229424953651857,0.00100439928549633,0.143630368514689,"SMU1"
"CBX5",9.04539705551515,10.0879077230769,4.30129014823503,0.00023199153873186,0.00101294060555433,0.132733204069386,"CBX5"
"CSNK2B",8.07284538509089,11.04379357,4.30126381082939,0.000232007274877666,0.00101294060555433,0.132666766654707,"CSNK2B"
"LZTFL1",8.99038837290908,9.30777047192308,4.2935318488967,0.000236673182819775,0.0010319079397672,0.11316483711477,"LZTFL1"
"CLEC3B",-9.63974337912122,7.74357968142308,-4.29048845307036,0.000238535226185471,0.0010381964512519,0.105489918588002,"CLEC3B"
"CARD6",-11.0889522605455,9.56409742653846,-4.29008755868033,0.000238781588890744,0.0010381964512519,0.10447898656805,"CARD6"
"PDCD4",8.0557521790909,11.100764585,4.28335561589643,0.000242956579542066,0.00105357792398715,0.0875050064200584,"PDCD4"
"RPL21",7.27710306448484,9.86965710923077,4.28272491270255,0.000243351424794279,0.0010538660218149,0.0859149308058811,"RPL21"
"SQSTM1",7.59023820921211,10.4214328476923,4.27941164199973,0.000245436164491472,0.00106003317880637,0.0775623167860093,"SQSTM1"
"SF3A3",7.79272640206061,10.5319432667692,4.27883112601308,0.000245803253691076,0.00106019172190143,0.0760989516991204,"SF3A3"
"CSK",8.07094037715152,11.1431413942308,4.27474233264699,0.000248404305541423,0.00106997237111735,0.065792690643633,"CSK"
"HEXA",9.01991402878787,7.95803359961538,4.26764801811122,0.000252982363181611,0.0010882311038201,0.0479139093627339,"HEXA"
"ZPR1",7.74742966981818,10.7091086715385,4.26397210946391,0.000255387355647615,0.00109710578885301,0.0386516731862327,"ZPR1"
"MAOA",-9.17846866806061,4.60812232730769,-4.25058684321292,0.000264338321186068,0.00113403966936643,0.0049341729012502,"MAOA"
"SEPTIN11",-1.02344567466668,15.1628269423077,-4.24687894505284,0.000266872520317876,0.00114338306769034,-0.00440334634602024,"SEPTIN11"
"ATP6V1H",8.19881711860607,11.3733615019231,4.24466208776909,0.000268399165498559,0.00114699457326796,-0.00998544774766419,"ATP6V1H"
"EIF2S2",7.53926090569697,10.4473871230769,4.24461696604521,0.000268430328614595,0.00114699457326796,-0.010099060979452,"EIF2S2"
"SNCG",-8.9345093889091,10.9138387234615,-4.23897225182452,0.000272357306600559,0.00116068339559256,-0.0243106563825073,"SNCG"
"SELENBP1",-5.94989736103031,13.8699006734615,-4.23592195529254,0.000274503064076125,0.00116827630320993,-0.0319891823862912,"SELENBP1"
